Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.20.133-192.168.20.2-52444-53-17,192.168.20.133,52444,192.168.20.2,53,17,28/03/2025 08:41:29 AM,3880,2,2,76.0,108.0,38.0,38.0,38.0,0.0,54.0,54.0,54.0,0.0,47422.68041237113,1030.9278350515463,1293.3333333333335,2030.9510908274806,3635.0,12.0,12.0,12.0,0.0,12.0,12.0,233.0,233.0,0.0,233.0,233.0,0,0,0,0,16,16,515.4639175257731,515.4639175257731,38.0,54.0,44.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,55.5,38.0,54.0,0,0,0,0,4,47422,0,19,0,27,0,0,1,8,0,0,0,0,1.743151289203175E15,2397.091988222396,1.74315128920487E15,1.74315128920148E15,No Label
192.168.20.133-192.168.20.2-43414-53-17,192.168.20.133,43414,192.168.20.2,53,17,28/03/2025 08:30:27 AM,469,2,2,90.0,108.0,45.0,45.0,45.0,0.0,54.0,54.0,54.0,0.0,422174.8400852878,8528.784648187633,156.33333333333334,143.61174510928183,312.0,29.0,128.0,128.0,0.0,128.0,128.0,29.0,29.0,0.0,29.0,29.0,0,0,0,0,16,16,4264.392324093817,4264.392324093817,45.0,54.0,48.6,4.929503017546495,24.3,0,0,0,0,0,0,0,0,1.0,60.75,45.0,54.0,0,0,0,0,4,422174,0,22,0,27,0,0,1,8,0,0,0,0,1.7431506276924625E15,109.60155108391487,1.74315062769254E15,1.743150627692385E15,No Label
192.168.20.133-192.168.20.2-60710-53-17,192.168.20.133,60710,192.168.20.2,53,17,28/03/2025 08:38:31 AM,8864,2,2,66.0,108.0,33.0,33.0,33.0,0.0,54.0,54.0,54.0,0.0,19629.963898916965,451.2635379061372,2954.666666666667,4820.106050008997,8520.0,111.0,111.0,111.0,0.0,111.0,111.0,233.0,233.0,0.0,233.0,233.0,0,0,0,0,16,16,225.6317689530686,225.6317689530686,33.0,54.0,41.4,11.502173707608488,132.3,0,0,0,0,0,0,0,0,1.0,51.75,33.0,54.0,0,0,0,0,4,19629,0,16,0,27,0,0,1,8,0,0,0,0,1.743151111312461E15,5781.305042981213,1.743151111316549E15,1.743151111308373E15,No Label
192.168.20.133-192.168.20.2-41308-53-17,192.168.20.133,41308,192.168.20.2,53,17,28/03/2025 08:32:06 AM,577,2,2,62.0,108.0,31.0,31.0,31.0,0.0,54.0,54.0,54.0,0.0,294627.3830155979,6932.409012131715,192.33333333333331,131.61433559203698,327.0,64.0,186.0,186.0,0.0,186.0,186.0,64.0,64.0,0.0,64.0,64.0,0,0,0,0,16,16,3466.2045060658575,3466.2045060658575,31.0,54.0,40.2,12.59761882261882,158.7,0,0,0,0,0,0,0,0,1.0,50.25,31.0,54.0,0,0,0,0,4,294627,0,15,0,27,0,0,1,8,0,0,0,0,1.7431507265878755E15,54.44722215136416,1.743150726587914E15,1.743150726587837E15,No Label
192.168.20.133-192.168.20.2-47826-53-17,192.168.20.133,47826,192.168.20.2,53,17,28/03/2025 08:40:56 AM,12630,2,2,62.0,108.0,31.0,31.0,31.0,0.0,54.0,54.0,54.0,0.0,13460.015835312746,316.7062549485352,4210.0,6107.966682947771,11217.0,11.0,11.0,11.0,0.0,11.0,11.0,1402.0,1402.0,0.0,1402.0,1402.0,0,0,0,0,16,16,158.3531274742676,158.3531274742676,31.0,54.0,40.2,12.59761882261882,158.7,0,0,0,0,0,0,0,0,1.0,50.25,31.0,54.0,0,0,0,0,4,13460,0,15,0,27,0,0,1,8,0,0,0,0,1.743151256400072E15,6932.474882752912,1.743151256404974E15,1.74315125639517E15,No Label
192.168.20.133-192.168.20.2-34027-53-17,192.168.20.133,34027,192.168.20.2,53,17,28/03/2025 08:26:19 AM,9354,2,2,54.0,108.0,27.0,27.0,27.0,0.0,54.0,54.0,54.0,0.0,17318.794098781273,427.6245456489203,3118.0,5325.1930481438885,9267.0,38.0,49.0,49.0,0.0,49.0,49.0,9267.0,9267.0,0.0,9267.0,9267.0,0,0,0,0,16,16,213.81227282446014,213.81227282446014,27.0,54.0,37.8,14.788509052639485,218.7,0,0,0,0,0,0,0,0,1.0,47.25,27.0,54.0,0,0,0,0,4,17318,0,13,0,27,0,0,1,8,0,0,0,0,1.743150379012479E15,6560.536715848788,1.743150379017118E15,1.74315037900784E15,No Label
192.168.20.133-192.168.20.2-42507-53-17,192.168.20.133,42507,192.168.20.2,53,17,28/03/2025 08:35:54 AM,53,2,2,76.0,108.0,38.0,38.0,38.0,0.0,54.0,54.0,54.0,0.0,3471698.113207547,75471.69811320755,17.666666666666668,17.61628034896508,38.0,7.0,8.0,8.0,0.0,8.0,8.0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,16,16,37735.84905660377,37735.84905660377,38.0,54.0,44.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,55.5,38.0,54.0,0,0,0,0,4,3471698,0,19,0,27,0,0,1,8,0,0,0,0,1.7431509541456975E15,16.263455967290593,1.743150954145709E15,1.743150954145686E15,No Label
192.168.20.133-192.168.20.2-55312-53-17,192.168.20.133,55312,192.168.20.2,53,17,28/03/2025 08:43:47 AM,258,2,2,66.0,108.0,33.0,33.0,33.0,0.0,54.0,54.0,54.0,0.0,674418.6046511629,15503.87596899225,86.0,23.643180835073778,111.0,64.0,111.0,111.0,0.0,111.0,111.0,64.0,64.0,0.0,64.0,64.0,0,0,0,0,16,16,7751.937984496125,7751.937984496125,33.0,54.0,41.4,11.502173707608488,132.3,0,0,0,0,0,0,0,0,1.0,51.75,33.0,54.0,0,0,0,0,4,674418,0,16,0,27,0,0,1,8,0,0,0,0,1.743151427686724E15,65.05382386916237,1.74315142768677E15,1.743151427686678E15,No Label
192.168.20.133-192.168.20.2-34263-53-17,192.168.20.133,34263,192.168.20.2,53,17,28/03/2025 08:36:08 AM,12786,2,2,80.0,108.0,40.0,40.0,40.0,0.0,54.0,54.0,54.0,0.0,14703.582042859376,312.8421711246676,4262.0,7143.872969195351,12511.0,117.0,158.0,158.0,0.0,158.0,158.0,117.0,117.0,0.0,117.0,117.0,0,0,0,0,16,16,156.4210855623338,156.4210855623338,40.0,54.0,45.6,7.6681158050723255,58.8,0,0,0,0,0,0,0,0,1.0,57.0,40.0,54.0,0,0,0,0,4,14703,0,20,0,27,0,0,1,8,0,0,0,0,1.743150968142372E15,8652.158574598596,1.74315096814849E15,1.743150968136254E15,No Label
192.168.20.133-192.168.20.2-53948-53-17,192.168.20.133,53948,192.168.20.2,53,17,28/03/2025 08:41:11 AM,423,2,2,74.0,108.0,37.0,37.0,37.0,0.0,54.0,54.0,54.0,0.0,430260.0472813239,9456.264775413712,141.0,128.64291663360248,289.0,56.0,289.0,289.0,0.0,289.0,289.0,78.0,78.0,0.0,78.0,78.0,0,0,0,0,16,16,4728.132387706856,4728.132387706856,37.0,54.0,43.8,9.311283477587823,86.69999999999999,0,0,0,0,0,0,0,0,1.0,54.75,37.0,54.0,0,0,0,0,4,430260,0,18,0,27,0,0,1,8,0,0,0,0,1.7431512715865255E15,219.9102089490163,1.743151271586681E15,1.74315127158637E15,No Label
192.168.20.133-74.125.193.94-43896-443-6,192.168.20.133,43896,74.125.193.94,443,6,28/03/2025 08:43:32 AM,67630118,35,27,584.0,546.0,42.0,0.0,16.685714285714287,20.74462570880273,42.0,0.0,20.22222222222222,21.385353243127255,16.708532136525328,0.9167513207651065,1108690.4590163936,7471448.852622798,5.8318496E7,9.0,6.7630118E7,1989121.117647059,9987024.817908969,5.8332478E7,29.0,6.7579459E7,2599209.9615384615,1.1402469081734419E7,5.8321447E7,14.0,1,0,0,0,700,540,0.5175209068835279,0.39923041388157865,0.0,42.0,18.539682539682538,20.905953309250478,437.05888376856103,0,0,0,26,62,0,0,0,0.0,18.838709677419356,16.685714285714287,20.22222222222222,0,0,0,0,7,533,0,9,0,8,30016,64240,13,20,0,0,0,0,1.7431514215353672E15,1.3936741417106895E7,1.743151480194701E15,1.743151412567341E15,No Label
192.168.20.133-192.168.20.2-43746-53-17,192.168.20.133,43746,192.168.20.2,53,17,28/03/2025 08:26:38 AM,13474,2,2,96.0,108.0,48.0,48.0,48.0,0.0,54.0,54.0,54.0,0.0,15140.270149918362,296.868042155262,4491.333333333334,7393.238622777796,13028.0,160.0,286.0,286.0,0.0,286.0,286.0,160.0,160.0,0.0,160.0,160.0,0,0,0,0,16,16,148.434021077631,148.434021077631,48.0,54.0,50.4,3.286335345030997,10.8,0,0,0,0,0,0,0,0,1.0,63.0,48.0,54.0,0,0,0,0,4,15140,0,24,0,27,0,0,1,8,0,0,0,0,1.743150398917622E15,8896.81752088914,1.743150398923913E15,1.743150398911331E15,No Label
192.168.20.133-192.168.20.2-49744-53-17,192.168.20.133,49744,192.168.20.2,53,17,28/03/2025 08:33:12 AM,257,2,2,66.0,108.0,33.0,33.0,33.0,0.0,54.0,54.0,54.0,0.0,677042.8015564202,15564.202334630349,85.66666666666667,24.704925284917042,112.0,63.0,112.0,112.0,0.0,112.0,112.0,63.0,63.0,0.0,63.0,63.0,0,0,0,0,16,16,7782.101167315174,7782.101167315174,33.0,54.0,41.4,11.502173707608488,132.3,0,0,0,0,0,0,0,0,1.0,51.75,33.0,54.0,0,0,0,0,4,677042,0,16,0,27,0,0,1,8,0,0,0,0,1.7431507929767055E15,65.76093065034893,1.743150792976752E15,1.743150792976659E15,No Label
192.168.20.133-192.168.20.2-46571-53-17,192.168.20.133,46571,192.168.20.2,53,17,28/03/2025 08:30:14 AM,511,2,2,66.0,108.0,33.0,33.0,33.0,0.0,54.0,54.0,54.0,0.0,340508.80626223097,7827.788649706458,170.33333333333331,157.70330793402317,341.0,30.0,140.0,140.0,0.0,140.0,140.0,30.0,30.0,0.0,30.0,30.0,0,0,0,0,16,16,3913.894324853229,3913.894324853229,33.0,54.0,41.4,11.502173707608488,132.3,0,0,0,0,0,0,0,0,1.0,51.75,33.0,54.0,0,0,0,0,4,340508,0,16,0,27,0,0,1,8,0,0,0,0,1.7431506141679645E15,120.91525958289962,1.74315061416805E15,1.743150614167879E15,No Label
192.168.20.133-192.168.20.2-39041-53-17,192.168.20.133,39041,192.168.20.2,53,17,28/03/2025 08:33:26 AM,752,2,2,102.0,108.0,51.0,51.0,51.0,0.0,54.0,54.0,54.0,0.0,279255.3191489362,5319.148936170213,250.66666666666669,257.7330660457314,533.0,28.0,191.0,191.0,0.0,191.0,191.0,28.0,28.0,0.0,28.0,28.0,0,0,0,0,16,16,2659.5744680851067,2659.5744680851067,51.0,54.0,52.2,1.6431676725154984,2.7,0,0,0,0,0,0,0,0,1.0,65.25,51.0,54.0,0,0,0,0,4,279255,0,25,0,27,0,0,1,8,0,0,0,0,1.743150806634452E15,222.03152929257593,1.743150806634609E15,1.743150806634295E15,No Label
192.168.20.133-192.168.20.2-59445-53-17,192.168.20.133,59445,192.168.20.2,53,17,28/03/2025 08:38:12 AM,3843,2,2,66.0,108.0,33.0,33.0,33.0,0.0,54.0,54.0,54.0,0.0,45277.12724434036,1040.8534998698933,1281.0,1408.1097258381535,2797.0,14.0,14.0,14.0,0.0,14.0,14.0,1032.0,1032.0,0.0,1032.0,1032.0,0,0,0,0,16,16,520.4267499349467,520.4267499349467,33.0,54.0,41.4,11.502173707608488,132.3,0,0,0,0,0,0,0,0,1.0,51.75,33.0,54.0,0,0,0,0,4,45277,0,16,0,27,0,0,1,8,0,0,0,0,1.7431510921935265E15,1238.1439738576448,1.743151092194402E15,1.743151092192651E15,No Label
192.168.20.133-192.168.20.2-44784-53-17,192.168.20.133,44784,192.168.20.2,53,17,28/03/2025 08:26:09 AM,365,2,2,66.0,108.0,33.0,33.0,33.0,0.0,54.0,54.0,54.0,0.0,476712.3287671233,10958.904109589042,121.66666666666667,34.239353576452544,158.0,90.0,158.0,158.0,0.0,158.0,158.0,90.0,90.0,0.0,90.0,90.0,0,0,0,0,16,16,5479.452054794521,5479.452054794521,33.0,54.0,41.4,11.502173707608488,132.3,0,0,0,0,0,0,0,0,1.0,51.75,33.0,54.0,0,0,0,0,4,476712,0,16,0,27,0,0,1,8,0,0,0,0,1.7431503696536075E15,92.63098833543772,1.743150369653673E15,1.743150369653542E15,No Label
192.168.20.133-192.168.20.2-58311-53-17,192.168.20.133,58311,192.168.20.2,53,17,28/03/2025 08:41:45 AM,107,2,2,70.0,108.0,35.0,35.0,35.0,0.0,54.0,54.0,54.0,0.0,1663551.401869159,37383.17757009346,35.666666666666664,34.99047489436708,75.0,8.0,8.0,8.0,0.0,8.0,8.0,24.0,24.0,0.0,24.0,24.0,0,0,0,0,16,16,18691.58878504673,18691.58878504673,35.0,54.0,42.6,10.406728592598157,108.30000000000001,0,0,0,0,0,0,0,0,1.0,53.25,35.0,54.0,0,0,0,0,4,1663551,0,17,0,27,0,0,1,8,0,0,0,0,1.7431513050462745E15,30.405591591021544,1.743151305046296E15,1.743151305046253E15,No Label
192.168.20.133-192.168.20.2-56799-53-17,192.168.20.133,56799,192.168.20.2,53,17,28/03/2025 08:45:03 AM,3180,2,2,66.0,108.0,33.0,33.0,33.0,0.0,54.0,54.0,54.0,0.0,54716.98113207547,1257.8616352201257,1060.0,960.6981836143962,1981.0,64.0,64.0,64.0,0.0,64.0,64.0,1135.0,1135.0,0.0,1135.0,1135.0,0,0,0,0,16,16,628.9308176100628,628.9308176100628,33.0,54.0,41.4,11.502173707608488,132.3,0,0,0,0,0,0,0,0,1.0,51.75,33.0,54.0,0,0,0,0,4,54716,0,16,0,27,0,0,1,8,0,0,0,0,1.743151503837673E15,552.9575028878802,1.743151503838064E15,1.743151503837282E15,No Label
192.168.20.133-192.168.20.2-45220-53-17,192.168.20.133,45220,192.168.20.2,53,17,28/03/2025 08:26:55 AM,2098864,2,2,62.0,108.0,31.0,31.0,31.0,0.0,54.0,54.0,54.0,0.0,80.99619603747551,1.9057928479406003,699621.3333333334,1184109.316302483,2066788.0,27.0,27.0,27.0,0.0,27.0,27.0,2066788.0,2066788.0,0.0,2066788.0,2066788.0,0,0,0,0,16,16,0.9528964239703002,0.9528964239703002,31.0,54.0,40.2,12.59761882261882,158.7,0,0,0,0,0,0,0,0,1.0,50.25,31.0,54.0,0,0,0,0,0,0,0,15,0,27,0,0,1,8,0,0,0,0,1.743150416695417E15,1438796.8367278266,1.7431504177128E15,1.743150415678034E15,No Label
192.168.20.133-192.168.20.2-40527-53-17,192.168.20.133,40527,192.168.20.2,53,17,28/03/2025 08:32:46 AM,1001,2,2,68.0,108.0,34.0,34.0,34.0,0.0,54.0,54.0,54.0,0.0,175824.17582417582,3996.0039960039962,333.66666666666663,267.97076955021294,642.0,157.0,202.0,202.0,0.0,202.0,202.0,642.0,642.0,0.0,642.0,642.0,0,0,0,0,16,16,1998.0019980019981,1998.0019980019981,34.0,54.0,42.0,10.954451150103322,120.0,0,0,0,0,0,0,0,0,1.0,52.5,34.0,54.0,0,0,0,0,4,175824,0,17,0,27,0,0,1,8,0,0,0,0,1.7431507669165375E15,485.78235867515815,1.743150766916881E15,1.743150766916194E15,No Label
192.168.20.133-31.13.73.18-41450-443-6,192.168.20.133,41450,31.13.73.18,443,6,28/03/2025 08:43:14 AM,108505776,35,34,646.0,673.0,42.0,0.0,18.457142857142856,20.42395199578305,42.0,0.0,19.79411764705882,20.221170142331864,12.15603490085173,0.6359108477321982,1595673.1764705884,6414714.840368566,4.1450244E7,0.0,1.08505776E8,3191346.3529411764,8848609.81064132,4.1450244E7,160.0,1.08503159E8,3287974.5151515156,8967972.672315052,4.1452185E7,10.0,0,0,0,0,720,684,0.3225634734873469,0.31334737424485126,0.0,42.0,18.84285714285714,20.168590671869985,406.77204968944096,0,2,0,33,68,0,0,0,0.0,19.115942028985508,18.457142857142856,19.794117647058822,0,0,0,0,22,399,0,9,0,9,29200,64240,16,20,0,0,0,0,1.743151409275987E15,2.895130836154639E7,1.743151502608966E15,1.743151394103747E15,No Label
192.168.20.133-192.168.20.2-56746-53-17,192.168.20.133,56746,192.168.20.2,53,17,28/03/2025 08:30:20 AM,143,2,2,94.0,108.0,47.0,47.0,47.0,0.0,54.0,54.0,54.0,0.0,1412587.4125874126,27972.027972027972,47.666666666666664,21.501937897160186,69.0,26.0,48.0,48.0,0.0,48.0,48.0,26.0,26.0,0.0,26.0,26.0,0,0,0,0,16,16,13986.013986013986,13986.013986013986,47.0,54.0,49.8,3.8340579025361627,14.7,0,0,0,0,0,0,0,0,1.0,62.25,47.0,54.0,0,0,0,0,4,1412587,0,23,0,27,0,0,1,8,0,0,0,0,1.7431506200518445E15,3.5355339059327378,1.743150620051847E15,1.743150620051842E15,No Label
192.168.20.133-192.168.20.2-56792-53-17,192.168.20.133,56792,192.168.20.2,53,17,28/03/2025 08:36:01 AM,300,2,2,66.0,108.0,33.0,33.0,33.0,0.0,54.0,54.0,54.0,0.0,580000.0,13333.333333333334,100.0,28.21347195933177,130.0,74.0,130.0,130.0,0.0,130.0,130.0,74.0,74.0,0.0,74.0,74.0,0,0,0,0,16,16,6666.666666666667,6666.666666666667,33.0,54.0,41.4,11.502173707608488,132.3,0,0,0,0,0,0,0,0,1.0,51.75,33.0,54.0,0,0,0,0,4,580000,0,16,0,27,0,0,1,8,0,0,0,0,1.743150961175753E15,76.36753236814714,1.743150961175807E15,1.743150961175699E15,No Label
192.168.20.133-192.168.20.2-42788-53-17,192.168.20.133,42788,192.168.20.2,53,17,28/03/2025 08:34:57 AM,386,2,2,74.0,108.0,37.0,37.0,37.0,0.0,54.0,54.0,54.0,0.0,471502.5906735751,10362.694300518135,128.66666666666666,35.64173583501978,166.0,95.0,166.0,166.0,0.0,166.0,166.0,95.0,95.0,0.0,95.0,95.0,0,0,0,0,16,16,5181.347150259067,5181.347150259067,37.0,54.0,43.8,9.311283477587823,86.69999999999999,0,0,0,0,0,0,0,0,1.0,54.75,37.0,54.0,0,0,0,0,4,471502,0,18,0,27,0,0,1,8,0,0,0,0,1.743150897912677E15,96.16652224137046,1.743150897912745E15,1.743150897912609E15,No Label
192.168.20.133-192.168.20.2-55649-53-17,192.168.20.133,55649,192.168.20.2,53,17,28/03/2025 08:43:36 AM,1330,2,2,70.0,108.0,35.0,35.0,35.0,0.0,54.0,54.0,54.0,0.0,133834.5864661654,3007.5187969924814,443.33333333333337,639.7580271738161,1178.0,9.0,9.0,9.0,0.0,9.0,9.0,143.0,143.0,0.0,143.0,143.0,0,0,0,0,16,16,1503.7593984962407,1503.7593984962407,35.0,54.0,42.6,10.406728592598157,108.30000000000001,0,0,0,0,0,0,0,0,1.0,53.25,35.0,54.0,0,0,0,0,4,133834,0,17,0,27,0,0,1,8,0,0,0,0,1.743151416361572E15,725.4915574973977,1.743151416362085E15,1.743151416361059E15,No Label
192.168.20.133-192.168.20.2-35287-53-17,192.168.20.133,35287,192.168.20.2,53,17,28/03/2025 08:33:09 AM,11810,2,2,102.0,108.0,51.0,51.0,51.0,0.0,54.0,54.0,54.0,0.0,17781.541066892463,338.69602032176124,3936.666666666667,6758.838978207228,11741.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0,69.0,69.0,0,0,0,0,16,16,169.34801016088062,169.34801016088062,51.0,54.0,52.2,1.6431676725154984,2.7,0,0,0,0,0,0,0,0,1.0,65.25,51.0,54.0,0,0,0,0,4,17781,0,25,0,27,0,0,1,8,0,0,0,0,1.743150789182018E15,8253.350350009383,1.743150789187854E15,1.743150789176182E15,No Label
192.168.20.133-192.168.20.2-39301-53-17,192.168.20.133,39301,192.168.20.2,53,17,28/03/2025 08:33:31 AM,3316,2,2,66.0,108.0,33.0,33.0,33.0,0.0,54.0,54.0,54.0,0.0,52472.85886610374,1206.2726176115802,1105.3333333333335,1894.5749743236167,3293.0,11.0,12.0,12.0,0.0,12.0,12.0,11.0,11.0,0.0,11.0,11.0,0,0,0,0,16,16,603.1363088057901,603.1363088057901,33.0,54.0,41.4,11.502173707608488,132.3,0,0,0,0,0,0,0,0,1.0,51.75,33.0,54.0,0,0,0,0,4,52472,0,16,0,27,0,0,1,8,0,0,0,0,1.743150811927787E15,2312.23917448001,1.743150811929422E15,1.743150811926152E15,No Label
192.168.20.133-192.168.20.2-43593-53-17,192.168.20.133,43593,192.168.20.2,53,17,28/03/2025 08:33:13 AM,617,2,2,66.0,108.0,33.0,33.0,33.0,0.0,54.0,54.0,54.0,0.0,282009.72447325767,6482.982171799027,205.66666666666669,125.73119475028197,349.0,114.0,154.0,154.0,0.0,154.0,154.0,349.0,349.0,0.0,349.0,349.0,0,0,0,0,16,16,3241.4910858995136,3241.4910858995136,33.0,54.0,41.4,11.502173707608488,132.3,0,0,0,0,0,0,0,0,1.0,51.75,33.0,54.0,0,0,0,0,4,282009,0,16,0,27,0,0,1,8,0,0,0,0,1.7431507930406695E15,275.064537881567,1.743150793040864E15,1.743150793040475E15,No Label
192.168.20.133-192.168.20.2-49859-53-17,192.168.20.133,49859,192.168.20.2,53,17,28/03/2025 08:41:41 AM,12174,2,2,100.0,108.0,50.0,50.0,50.0,0.0,54.0,54.0,54.0,0.0,17085.592245769672,328.5690816494168,4058.0,6909.402579094664,12036.0,10.0,10.0,10.0,0.0,10.0,10.0,128.0,128.0,0.0,128.0,128.0,0,0,0,0,16,16,164.2845408247084,164.2845408247084,50.0,54.0,51.6,2.1908902300206643,4.8,0,0,0,0,0,0,0,0,1.0,64.5,50.0,54.0,0,0,0,0,4,17085,0,25,0,27,0,0,1,8,0,0,0,0,1.743151301723376E15,8413.156482557542,1.743151301729325E15,1.743151301717427E15,No Label
192.168.20.133-31.13.73.19-47316-443-6,192.168.20.133,47316,31.13.73.19,443,6,28/03/2025 08:30:07 AM,144,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20833.333333333332,72.0,12.727922061357855,81.0,63.0,144.0,144.0,0.0,144.0,144.0,0,0,0,0,0,0,0,0,0,40,20,13888.888888888889,6944.444444444444,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,64239,0,20,0,0,0,0,1.74315060732013E15,0.0,1.74315060732013E15,1.74315060732013E15,No Label
192.168.20.133-192.168.20.2-49117-53-17,192.168.20.133,49117,192.168.20.2,53,17,28/03/2025 08:35:03 AM,313,2,2,60.0,108.0,30.0,30.0,30.0,0.0,54.0,54.0,54.0,0.0,536741.2140575079,12779.55271565495,104.33333333333334,85.67574530363498,197.0,28.0,88.0,88.0,0.0,88.0,88.0,28.0,28.0,0.0,28.0,28.0,0,0,0,0,16,16,6389.776357827475,6389.776357827475,30.0,54.0,39.6,13.145341380123988,172.8,0,0,0,0,0,0,0,0,1.0,49.5,30.0,54.0,0,0,0,0,4,536741,0,15,0,27,0,0,1,8,0,0,0,0,1.7431509033251615E15,57.27564927611035,1.743150903325202E15,1.743150903325121E15,No Label
192.168.20.133-192.168.20.2-56277-53-17,192.168.20.133,56277,192.168.20.2,53,17,28/03/2025 08:36:52 AM,10262,2,2,68.0,108.0,34.0,34.0,34.0,0.0,54.0,54.0,54.0,0.0,17150.652894172676,389.7875657766517,3420.666666666667,5845.193010785301,10170.0,12.0,12.0,12.0,0.0,12.0,12.0,80.0,80.0,0.0,80.0,80.0,0,0,0,0,16,16,194.89378288832586,194.89378288832586,34.0,54.0,42.0,10.954451150103322,120.0,0,0,0,0,0,0,0,0,1.0,52.5,34.0,54.0,0,0,0,0,4,17150,0,17,0,27,0,0,1,8,0,0,0,0,1.743151012720803E15,7126.222140798026,1.743151012725842E15,1.743151012715764E15,No Label
192.168.20.133-192.168.20.2-34341-53-17,192.168.20.133,34341,192.168.20.2,53,17,28/03/2025 08:35:07 AM,11487,2,2,62.0,108.0,31.0,31.0,31.0,0.0,54.0,54.0,54.0,0.0,14799.338382519369,348.21972664751456,3829.0,6497.26804126165,11331.0,11.0,11.0,11.0,0.0,11.0,11.0,145.0,145.0,0.0,145.0,145.0,0,0,0,0,16,16,174.10986332375728,174.10986332375728,31.0,54.0,40.2,12.59761882261882,158.7,0,0,0,0,0,0,0,0,1.0,50.25,31.0,54.0,0,0,0,0,4,14799,0,15,0,27,0,0,1,8,0,0,0,0,1.7431509072406785E15,7901.918279759669,1.743150907246266E15,1.743150907235091E15,No Label
192.168.20.133-192.168.20.2-57066-53-17,192.168.20.133,57066,192.168.20.2,53,17,28/03/2025 08:33:13 AM,16393,2,2,102.0,108.0,51.0,51.0,51.0,0.0,54.0,54.0,54.0,0.0,12810.345879338742,244.0065881778808,5464.333333333334,9172.685121235403,16056.0,144.0,193.0,193.0,0.0,193.0,193.0,144.0,144.0,0.0,144.0,144.0,0,0,0,0,16,16,122.0032940889404,122.0032940889404,51.0,54.0,52.2,1.6431676725154984,2.7,0,0,0,0,0,0,0,0,1.0,65.25,51.0,54.0,0,0,0,0,4,12810,0,25,0,27,0,0,1,8,0,0,0,0,1.7431507934390775E15,11115.01149347134,1.743150793446937E15,1.743150793431218E15,No Label
192.168.20.133-192.168.20.2-55708-53-17,192.168.20.133,55708,192.168.20.2,53,17,28/03/2025 08:35:27 AM,3444,2,2,76.0,108.0,38.0,38.0,38.0,0.0,54.0,54.0,54.0,0.0,53426.248548199765,1161.4401858304298,1148.0,1971.0740726822014,3424.0,9.0,9.0,9.0,0.0,9.0,9.0,11.0,11.0,0.0,11.0,11.0,0,0,0,0,16,16,580.7200929152149,580.7200929152149,38.0,54.0,44.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,55.5,38.0,54.0,0,0,0,0,4,53426,0,19,0,27,0,0,1,8,0,0,0,0,1.743150927973705E15,2406.9914831590077,1.743150927975407E15,1.743150927972003E15,No Label
