src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.200.4,74.125.193.148,52886,443,6,2020-02-04 12:40:10,4.735274,178.87032513852418,2.5341722569802716,1.2670861284901358,1.2670861284901358,6,6,447,400,100,54,74.5,21.10094784600919,100,60,66.66666666666667,14.9071198499986,100,54,70.58333333333333,18.683586082144107,349.0763888888889,120,120,20,3,0.4304794545454546,4.667401,2.7e-05,1.3399255835879547,4.7352739999999995,4.667401,5.9e-05,0.9470548000000001,1.8602941750412916,4.733577,4.668897,0.000408,0.9467154000000001,1.8612210158844222,3,2,0,0,2,0,0,5,12,0,0,1.0,70.58333333333333,40880,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.5,66.66666666666667,0,6,6,447,400
192.168.200.4,192.168.200.2,36110,53,17,2020-02-04 12:40:15,0.004374,198902.6063100137,914.4947416552354,457.2473708276177,457.2473708276177,2,2,170,700,85,85,85.0,0.0,356,344,350.0,6.0,356,85,217.5,132.56790712687592,17574.25,16,16,8,2,0.001458,0.002606,7e-05,0.001049134246255772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,217.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,350.0,0,2,2,170,700
192.168.200.4,192.168.200.2,46731,53,17,2020-02-04 12:40:15,0.004246,101036.26943005182,471.0315591144607,235.51577955723036,235.51577955723036,1,1,85,344,85,85,85.0,0.0,344,344,344.0,0.0,344,85,214.5,129.5,16770.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,214.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,344.0,0,1,1,85,344
192.168.200.4,31.13.73.22,34018,443,6,2020-02-04 12:40:15,0.342721,14530.769926558338,49.60302986977746,26.26042757811748,23.34260229165998,9,8,1013,3967,261,54,112.55555555555556,80.65166680251991,3118,60,495.875,997.4761197016197,3118,54,292.94117647058823,712.927640135522,508265.82006920426,180,160,20,3,0.0214200625,0.20144,1.3e-05,0.050483619228751754,0.341162,0.20144,0.001191,0.042645249999999996,0.06504155693814148,0.339548,0.246437,0.002044,0.04850685714285714,0.08458249878825587,3,3,0,0,2,2,0,6,16,0,0,0.8888888888888888,292.94117647058823,29200,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.55555555555556,495.875,0,9,8,1013,3967
192.168.200.4,31.13.73.22,34020,443,6,2020-02-04 12:40:15,0.340979,14607.93773223571,49.85644277213553,26.394587349954104,23.461855422181426,9,8,1013,3968,261,54,112.55555555555556,80.65166680251991,3119,60,496.0,997.8047153626806,3119,54,293.0,713.160735945353,508598.23529411765,180,160,20,3,0.0213111875,0.201405,1.3e-05,0.050507661954918716,0.339491,0.201405,0.00195,0.042436375,0.06504912836836767,0.338131,0.244279,0.000999,0.04830442857142857,0.08398633227556755,3,3,0,0,2,2,0,6,16,0,0,0.8888888888888888,293.0,29200,64239,0,0,0,0,0,0,0,0,0,0,453.0,4.0,0,1832.212973523915839541825418,112.55555555555556,496.0,0,9,8,1013,3968
192.168.200.4,192.168.200.2,60743,53,17,2020-02-04 12:40:16,0.00358,249162.01117318438,1117.31843575419,558.659217877095,558.659217877095,2,2,152,740,76,76,76.0,0.0,376,364,370.0,6.0,376,76,223.0,147.06121174531373,21627.0,16,16,8,2,0.0011933333333333334,0.002841,6.4e-05,0.0011914792859671916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,370.0,0,2,2,152,740
192.168.200.4,192.168.200.2,52833,53,17,2020-02-04 12:40:20,0.003342,266906.0442848594,1196.888090963495,598.4440454817475,598.4440454817475,2,2,152,740,76,76,76.0,0.0,376,364,370.0,6.0,376,76,223.0,147.06121174531373,21627.0,16,16,8,2,0.001114,0.003251,2e-06,0.001511504548454949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,370.0,0,2,2,152,740
192.168.200.4,31.13.73.35,60820,443,6,2020-02-04 12:42:19,137.355608,283.017203054425,0.6625139033274856,0.2839345299974938,0.37857937332999175,39,52,25456,13418,3737,54,652.7179487179487,843.903292208841,3795,60,258.03846153846155,637.248078777273,3795,54,427.1868131868132,758.5603181749125,575413.7563096245,780,1040,20,26,1.5261731222222221,58.858399,-2.7e-05,7.2273421736188626,137.355608,58.858399,5e-06,3.614621263157895,10.777964841286428,78.491787,27.612086,1e-06,1.5390546470588236,5.098818184294947,26,21,0,0,0,2,0,47,90,0,0,1.3333333333333333,427.1868131868132,29200,64240,21.160879,6.336968,11.604172,6.769389993405955,45.733235,13.990434,26.998993000000002,13.576669650390874,0,0,1445.5714285714287,5.857142857142857,0,81682.56889620768150336610646,652.7179487179487,258.03846153846155,0,39,52,25456,13418
192.168.200.4,74.125.193.102,41198,443,6,2020-02-04 12:42:19,119.540812,104.06487785945438,0.40990185008949076,0.2007682531050567,0.20913359698443407,24,25,4993,7447,1721,54,208.04166666666666,342.8977591992821,1354,60,297.88,443.40296074789575,1721,54,253.87755102040816,399.89476333273143,159915.8217409413,480,500,20,13,2.4904331458333333,58.469685,-2.1e-05,11.655045451883598,119.53891899999999,58.47123,8e-06,5.197344304347825,16.414374308592706,119.53667,58.47127,1e-06,4.980694583333333,16.102522619423183,13,10,0,0,0,2,0,23,48,0,0,1.0416666666666667,253.87755102040816,29200,64240,0,0,0,0,0,0,0,0,0,0,2619.0,5.0,0,85536.52203733037216062184627,208.04166666666666,297.88,0,24,25,4993,7447
192.168.200.4,74.125.193.94,43948,443,6,2020-02-04 12:42:21,117.271514,37.7329485146751,0.2472893800961758,0.1279083000497461,0.1193810800464297,15,14,2659,1766,982,54,177.26666666666668,249.79924383837155,655,60,126.14285714285714,153.22199447806682,982,54,152.58620689655172,210.38544548475602,44262.03567181925,300,280,20,8,4.188268357142857,58.968902,1.3e-05,15.066625631436757,117.271514,58.972077,0.000426,8.376536714285715,20.46826807015982,117.26614000000001,58.970006,0.000362,9.020472307692309,21.103620396759677,8,5,0,0,0,2,0,13,28,0,0,0.9333333333333333,152.58620689655172,29200,64240,0,0,0,0,0,0,0,0,0,0,720.0,4.0,0,54574.39551277192450541954067,177.26666666666668,126.14285714285714,0,15,14,2659,1766
192.168.200.4,74.125.193.147,60874,443,6,2020-02-04 12:42:21,116.976922,63.34582816258407,0.2650095375222815,0.1367791161405324,0.12823042138174912,16,15,2741,4669,1259,54,171.3125,286.9881789268506,2631,60,311.26666666666665,647.692053027946,2631,54,239.03225806451613,500.3873650367778,250387.51508844952,320,300,20,8,3.8992307333333334,58.320242,1e-06,14.511297047536948,116.976922,58.321447,5.5e-05,7.798461466666666,19.76757089852945,116.97323300000001,58.32151,1e-06,8.355230928571428,20.347784737845135,8,6,0,0,0,2,0,14,30,0,0,0.9375,239.03225806451613,29200,64240,0,0,0,0,0,0,0,0,0,0,856.0,4.0,0,66382.31872818922062815044591,171.3125,311.26666666666665,0,16,15,2741,4669
192.168.200.4,31.13.73.22,34128,443,6,2020-02-04 12:42:24,118.60412,54.00318302601967,0.2613737195638735,0.1349025649361928,0.12647115462768074,16,15,2413,3992,571,54,150.8125,155.07103966811468,1560,60,266.1333333333333,470.0387028981999,1560,54,206.61290322580646,350.196136510749,122637.33402705514,320,300,20,8,3.953470666666667,58.948149,1.2e-05,14.636813862016306,118.60412,58.948149,3.9e-05,7.906941333333334,19.9302031843835,118.600638,58.949464,0.000202,8.471474142857144,20.522479582628403,8,6,0,0,0,2,0,14,30,0,0,0.9375,206.61290322580646,29200,64240,0,0,0,0,0,0,0,0,0,0,1605.0,5.0,0,308238.9091607451507585942001,150.8125,266.1333333333333,0,16,15,2413,3992
192.168.200.4,31.13.73.22,34132,443,6,2020-02-04 12:42:30,117.052867,72.04436948989895,0.2819238934147593,0.14523352085002753,0.1366903725647318,17,16,2149,6284,571,54,126.41176470588235,129.46180850579717,2681,60,392.75,819.8722842613964,2681,54,255.54545454545453,593.5170003901035,352262.42975206603,340,320,20,8,3.6579020937499998,58.366691,1e-06,14.121248119599445,117.05286699999999,58.369329,0.000122,7.3158041874999995,19.289324818787392,117.046825,58.367982,1e-06,7.803121666666667,19.826324323132525,8,7,0,0,0,2,0,15,32,0,0,0.9411764705882353,255.54545454545453,29200,64240,0,0,0,0,0,0,0,0,0,0,5061.0,6.0,0,966577.5401069518716577540107,126.41176470588235,392.75,0,17,16,2149,6284
192.168.200.4,31.13.73.18,40766,443,6,2020-02-04 12:39:33,71.882144,49.205544008258855,0.5703780900024351,0.2782332146353342,0.29214487536710093,20,21,1310,2227,93,54,65.5,17.585505395068974,323,60,106.04761904761905,65.20551845655555,323,54,86.26829268292683,52.33896295711764,2739.367043426532,400,420,20,6,1.7970536,18.820571,1.5e-05,4.017725422631814,71.880617,18.820571,0.031198,3.7831903684210526,5.144876414390046,71.880359,18.822484,0.013678,3.59401795,5.082882766487926,6,14,0,0,2,0,0,20,41,0,0,1.05,86.26829268292683,41818,64239,6.44872,1.871743,4.1602315,2.2884884999999997,14.793351,8.604197,11.698774,3.094577,0,0,0,0,0,0,65.5,106.04761904761905,0,20,21,1310,2227
192.168.200.4,31.13.73.18,41380,443,6,2020-02-04 12:40:02,51.105418,104.84211282647175,0.8609654655402682,0.4304827327701341,0.4304827327701341,22,22,3408,1950,1113,54,154.9090909090909,238.05593481191252,295,60,88.63636363636364,56.2304878922017,1113,54,121.77272727272727,176.1086781760786,31014.266528925626,440,440,20,11,1.1884980930232556,25.734153,1.6e-05,4.498718656907215,51.09931,25.734153,8.9e-05,2.4333004761904764,6.197748205068597,51.102173,25.736042,3.9e-05,2.4334368095238097,6.198328936285901,11,9,0,0,2,2,0,20,43,0,0,1.0,121.77272727272727,29200,64239,0,0,0,0,12.354821,12.145178,12.2499995,0.1048214999999999,0,0,123.0,4.0,0,2084.675095759465780820989119,154.9090909090909,88.63636363636364,0,22,22,3408,1950
192.168.200.4,104.103.192.172,56052,443,6,2020-02-04 12:40:07,41.038662,9076.319301053236,7.017772655453533,2.4123593503121517,4.605413305141381,99,189,7835,364645,443,54,79.14141414141415,59.58899805257086,4251,60,1929.3386243386244,1536.6626180576118,4251,54,1293.3333333333333,1524.1644318372535,2323077.215277778,1980,3780,20,20,0.14299160278745643,39.460172,-2.7e-05,2.3248867416367323,41.037432,39.467982,6.8e-05,0.418749306122449,3.9648785897719807,41.022273,39.46412,1e-06,0.21820357978723406,2.869960787787734,20,167,0,0,2,2,0,187,287,0,0,1.9090909090909092,1293.3333333333333,29200,64239,0,0,0,0,0,0,0,0,0,0,69678.2,34.4,0,257705.6650109660883426597480,79.14141414141415,1929.3386243386244,0,99,189,7835,364645
192.168.200.4,152.199.19.161,33638,443,6,2020-02-04 12:40:08,60.478526,198.4671385674975,0.5787178080365252,0.29762630127592726,0.28109150676059796,18,17,1601,10402,250,54,88.94444444444444,59.17814181888277,2850,60,611.8823529411765,859.3501568287065,2850,54,342.9428571428571,654.8304008501369,428802.85387755104,360,340,20,6,1.7787787352941176,58.195251,-4.9e-05,9.824252569419569,60.477317,58.196637,4e-06,3.5574892352941174,13.664591700821388,60.455078,58.196737,2e-06,3.7784423749999996,14.055403921242435,6,9,0,0,2,2,0,15,34,0,0,0.9444444444444444,342.9428571428571,29200,64239,0,0,0,0,0,0,0,0,0,0,8895.0,6.0,0,392161.1850806807159862445992,88.94444444444444,611.8823529411765,0,18,17,1601,10402
192.168.200.4,173.194.129.231,33144,443,6,2020-02-04 12:40:32,8.90374,54.69611646341874,0.8984988330746404,0.4492494165373202,0.4492494165373202,4,4,247,240,85,54,61.75,13.423393758658799,60,60,60.0,0.0,85,54,60.875,9.532018411648187,90.859375,80,80,20,1,1.271962857142857,8.851422,2.2e-05,3.0943424355891107,8.902174,8.899708,2.2e-05,2.9673913333333335,4.194781459681329,8.902694,8.851422,7.7e-05,2.967564666666666,4.160567757870419,1,1,0,0,2,0,0,2,8,0,0,1.0,60.875,65535,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.75,60.0,0,4,4,247,240
192.168.200.4,31.13.73.18,40706,443,6,2020-02-04 12:40:38,12.161908,52.95221769478933,0.7400154646787329,0.3288957620794369,0.4111197025992961,4,5,290,354,93,54,72.5,18.553975315279473,89,60,70.8,13.287588193498472,93,54,71.55555555555556,15.868285009281955,251.80246913580243,80,100,20,2,1.5202385,12.098418,1.6e-05,3.9981937616488152,12.160563,12.098418,0.030734,4.053521000000001,5.688601229361455,12.160028,12.09993,0.001762,3.040007,5.2307609540007665,2,2,0,0,2,0,0,4,9,0,0,1.25,71.55555555555556,64240,64239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5,70.8,0,4,5,290,354
192.168.200.4,192.168.200.2,46388,53,17,2020-02-04 12:40:40,0.005179,172234.02201197145,772.3498744931454,386.1749372465727,386.1749372465727,2,2,152,740,76,76,76.0,0.0,376,364,370.0,6.0,376,76,223.0,147.06121174531373,21627.0,16,16,8,2,0.0017263333333333332,0.004913,1.9e-05,0.0022552352919866744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,370.0,0,2,2,152,740
192.168.200.4,192.168.200.2,52380,53,17,2020-02-04 12:40:44,0.00301,296345.5149501661,1328.9036544850499,664.4518272425249,664.4518272425249,2,2,158,734,79,79,79.0,0.0,373,361,367.0,6.0,373,79,223.0,144.06248644251562,20754.0,16,16,8,2,0.0010033333333333333,0.002789,1e-06,0.0012658184001752473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,367.0,0,2,2,158,734
192.168.200.4,192.168.200.2,42852,53,17,2020-02-04 12:40:49,0.004103,236899.829393127,974.8964172556666,487.4482086278333,487.4482086278333,2,2,150,822,75,75,75.0,0.0,437,385,411.0,26.0,437,75,243.0,169.00295855398508,28562.0,16,16,8,2,0.0013676666666666666,0.003891,8e-05,0.001784392395809347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,411.0,0,2,2,150,822
192.168.200.4,192.168.200.2,59255,53,17,2020-02-04 12:40:52,0.003069,297816.87846203975,1303.3561420658195,651.6780710329098,651.6780710329098,2,2,168,746,84,84,84.0,0.0,379,367,373.0,6.0,379,84,228.5,144.56227031974836,20898.25,16,16,8,2,0.001023,0.002532,0.000148,0.0010715505898774293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,228.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,373.0,0,2,2,168,746
192.168.200.4,192.168.200.2,44564,53,17,2020-02-04 12:40:52,0.00498,181927.7108433735,803.2128514056225,401.60642570281124,401.60642570281124,2,2,164,742,82,82,82.0,0.0,377,365,371.0,6.0,377,82,226.5,144.56227031974836,20898.25,16,16,8,2,0.00166,0.003624,6.1e-05,0.0014773085888421101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,226.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,371.0,0,2,2,164,742
192.168.200.4,104.103.192.172,56078,443,6,2020-02-04 12:40:53,40.390447,524.6537628068339,0.9160581956421526,0.42089160340315124,0.49516659223900145,17,20,1817,19374,365,54,106.88235294117646,88.80439996580799,4251,60,968.7,1379.587804382164,4251,54,572.7297297297297,1103.1208712936723,1216875.6566837109,340,400,20,6,1.1219568611111113,39.932815,1.9e-05,6.56028030883137,40.388658,39.976159,4.7e-05,2.524291125,9.670090917657232,40.374712,39.974988,0.000126,2.1249848421052633,8.921413259668897,6,12,0,0,2,2,0,18,36,0,0,1.1764705882352942,572.7297297297297,29200,64239,0,0,0,0,0,0,0,0,0,0,6150.0,6.0,0,139628.3388768432643516363760,106.88235294117646,968.7,0,17,20,1817,19374
192.168.200.4,192.168.200.2,37880,53,17,2020-02-04 12:40:53,0.003632,249449.33920704847,1101.3215859030838,550.6607929515419,550.6607929515419,2,2,164,742,82,82,82.0,0.0,377,365,371.0,6.0,377,82,226.5,144.56227031974836,20898.25,16,16,8,2,0.0012106666666666667,0.003461,7.8e-05,0.0015912377432538345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,226.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,371.0,0,2,2,164,742
192.168.200.4,192.168.200.2,47429,53,17,2020-02-04 12:40:53,0.003559,125597.07783085135,561.9556055071649,280.97780275358247,280.97780275358247,1,1,82,365,82,82,82.0,0.0,365,365,365.0,0.0,365,82,223.5,141.5,20022.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,365.0,0,1,1,82,365
192.168.200.4,192.168.200.2,35874,53,17,2020-02-04 12:40:53,0.003419,260894.99853758406,1169.93272886809,584.966364434045,584.966364434045,2,2,152,740,76,76,76.0,0.0,376,364,370.0,6.0,376,76,223.0,147.06121174531373,21627.0,16,16,8,2,0.0011396666666666666,0.003238,7.2e-05,0.0014838226159334393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,370.0,0,2,2,152,740
192.168.200.4,192.168.200.2,58932,53,17,2020-02-04 12:40:54,0.007518,158020.75019952114,532.0563979781857,266.02819898909286,266.02819898909286,2,2,154,1034,77,77,77.0,0.0,537,497,517.0,20.0,537,77,297.0,220.45407685048602,48600.0,16,16,8,2,0.002506,0.007445,1e-06,0.003492520675195305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,297.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,517.0,0,2,2,154,1034
192.168.200.4,96.16.109.193,39502,443,6,2020-02-04 12:40:54,20.365666,477.07744986095713,1.6203742121666926,0.7365337328030421,0.8838404793636505,15,18,1724,7992,385,54,114.93333333333334,95.48784681250744,2378,60,444.0,661.1724434669068,2378,54,294.42424242424244,519.0731267629411,269436.91092745634,300,360,20,6,0.63642603125,20.033119,-2.1e-05,3.4838948347960854,20.36433,20.051661,3e-06,1.4545949999999999,5.158109845421147,20.346881,20.033119,2e-06,1.1968753529411764,4.7092495823841745,6,10,0,0,2,2,0,16,32,0,0,1.2,294.42424242424244,29200,64239,0,0,0,0,0,0,0,0,0,0,3482.5,6.5,0,89858.21367289804027815406845,114.93333333333334,444.0,0,15,18,1724,7992
192.168.200.4,192.168.200.2,44602,53,17,2020-02-04 12:40:55,0.003186,279974.8901443817,1255.4927809165097,627.7463904582548,627.7463904582548,2,2,152,740,76,76,76.0,0.0,376,364,370.0,6.0,376,76,223.0,147.06121174531373,21627.0,16,16,8,2,0.001062,0.003102,2e-06,0.0014428675152856783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,370.0,0,2,2,152,740
192.168.200.4,192.168.200.2,53335,53,17,2020-02-04 12:40:55,0.003131,284893.0054295752,1277.5471095496646,638.7735547748323,638.7735547748323,2,2,152,740,76,76,76.0,0.0,376,364,370.0,6.0,376,76,223.0,147.06121174531373,21627.0,16,16,8,2,0.0010436666666666665,0.002962,7.4e-05,0.0013564936007548613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,370.0,0,2,2,152,740
192.168.200.4,192.168.200.2,58975,53,17,2020-02-04 12:40:55,0.003267,273033.36394245486,1224.3648607284972,612.1824303642486,612.1824303642486,2,2,152,740,76,76,76.0,0.0,376,364,370.0,6.0,376,76,223.0,147.06121174531373,21627.0,16,16,8,2,0.001089,0.003076,6.7e-05,0.0014052138627269515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,370.0,0,2,2,152,740
192.168.200.4,192.168.200.2,47130,53,17,2020-02-04 12:40:55,0.002781,320747.93239841785,1438.331535418914,719.165767709457,719.165767709457,2,2,152,740,76,76,76.0,0.0,376,364,370.0,6.0,376,76,223.0,147.06121174531373,21627.0,16,16,8,2,0.000927,0.002587,6.3e-05,0.0011741254901698824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,370.0,0,2,2,152,740
192.168.200.4,192.168.200.2,58968,53,17,2020-02-04 12:40:55,0.003881,229837.67070342696,1030.662200463798,515.331100231899,515.331100231899,2,2,152,740,76,76,76.0,0.0,376,364,370.0,6.0,376,76,223.0,147.06121174531373,21627.0,16,16,8,2,0.0012936666666666667,0.003603,0.000101,0.001633239997333181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,370.0,0,2,2,152,740
192.168.200.4,192.168.200.2,55316,53,17,2020-02-04 12:40:56,0.003067,290837.9523964787,1304.2060645582003,652.1030322791001,652.1030322791001,2,2,152,740,76,76,76.0,0.0,376,364,370.0,6.0,376,76,223.0,147.06121174531373,21627.0,16,16,8,2,0.0010223333333333334,0.002375,7.6e-05,0.0009815567001225938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,370.0,0,2,2,152,740
192.168.200.4,192.168.200.2,36657,53,17,2020-02-04 12:40:56,0.003785,239365.91809775427,1056.8031704095113,528.4015852047556,528.4015852047556,2,2,164,742,82,82,82.0,0.0,377,365,371.0,6.0,377,82,226.5,144.56227031974836,20898.25,16,16,8,2,0.0012616666666666666,0.003375,7.1e-05,0.001498352280191663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,226.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,371.0,0,2,2,164,742
192.168.200.4,192.168.200.2,42443,53,17,2020-02-04 12:40:56,0.003606,123960.06655574044,554.6311702717693,277.31558513588465,277.31558513588465,1,1,82,365,82,82,82.0,0.0,365,365,365.0,0.0,365,82,223.5,141.5,20022.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,365.0,0,1,1,82,365
192.168.200.4,31.13.73.18,41426,443,6,2020-02-04 12:40:56,34.211049,294.2616579807301,2.1630438750942713,1.0815219375471357,1.0815219375471357,37,37,6037,4030,1134,54,163.16216216216216,257.5184604785003,730,60,108.91891891891892,116.56975139105258,1134,54,136.04054054054055,201.7119594190706,40687.714572680794,740,740,20,18,0.468644506849315,9.172235,0.0,1.6701520740586433,34.20907,9.17225,5.4e-05,0.9502519444444444,2.280339766492533,34.20721,9.172256,0.0,0.9502002777777777,2.281331191792155,18,17,0,0,2,2,0,35,73,0,0,1.0,136.04054054054055,29200,64239,0,0,0,0,0,0,0,0,0,0,621.5,6.0,0,871.7142404304290685491392961,163.16216216216216,108.91891891891892,0,37,37,6037,4030
192.168.200.4,192.168.200.2,44219,53,17,2020-02-04 12:40:56,0.004118,216610.00485672656,971.3453132588635,485.67265662943174,485.67265662943174,2,2,152,740,76,76,76.0,0.0,376,364,370.0,6.0,376,76,223.0,147.06121174531373,21627.0,16,16,8,2,0.001372666666666667,0.00395,6.7e-05,0.0018225027358613822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,370.0,0,2,2,152,740
192.168.200.4,192.168.200.2,42449,53,17,2020-02-04 12:40:56,0.003483,256101.0623026127,1148.4352569623888,574.2176284811944,574.2176284811944,2,2,152,740,76,76,76.0,0.0,376,364,370.0,6.0,376,76,223.0,147.06121174531373,21627.0,16,16,8,2,0.001161,0.002627,8e-05,0.0010748553391038255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,370.0,0,2,2,152,740
192.168.200.4,192.168.200.2,47774,53,17,2020-02-04 12:40:57,0.002885,309185.4419410745,1386.4818024263432,693.2409012131716,693.2409012131716,2,2,152,740,76,76,76.0,0.0,376,364,370.0,6.0,376,76,223.0,147.06121174531373,21627.0,16,16,8,2,0.0009616666666666667,0.002839,2e-06,0.0013275858624669902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,370.0,0,2,2,152,740
192.168.200.4,192.168.200.2,48863,53,17,2020-02-04 12:40:58,0.003408,261737.08920187794,1173.7089201877934,586.8544600938967,586.8544600938967,2,2,152,740,76,76,76.0,0.0,376,364,370.0,6.0,376,76,223.0,147.06121174531373,21627.0,16,16,8,2,0.001136,0.003243,3.3e-05,0.0014904220878663866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,370.0,0,2,2,152,740
